,Department,CourseNumber,Credits,Prerequisites
4647,MUJ,405,1-4,
4648,MUJ,407,1-5,
4649,MUJ,408,1-21,
4650,MUJ,410,1-5,
4651,MUJ,440,3,"['MUJ\xa0182', 'MUJ\xa0270']"
4652,MUJ,474,3,['MUJ\xa0274']
4653,MUJ,475,3,['MUJ\xa0474']
4654,MUJ,477,3,['MUJ 476']
4655,MUJ,478,3,['MUJ\xa0477']
4656,MUJ,479,3,['MUJ\xa0478']
4657,MUJ,480,3,['MUJ\xa0272']
4658,MUJ,481,3,['MUJ\xa0480']
4659,MUJ,483,3,['MUJ 482']
4660,MUJ,484,3,['MUJ\xa0483']
4661,MUJ,503,1-16,
4662,MUJ,507,1-5,
4663,MUJ,508,1-21,
4664,MUJ,510,1-5,
4665,MUJ,540,3,
4666,MUJ,574,3,
4667,MUJ,575,3,"['MUJ\xa0474', 'MUJ\xa0574']"
4668,MUJ,577,3,"['MUJ 476', 'MUJ 576']"
4669,MUJ,578,3,"['MUJ\xa0477', 'MUJ\xa0577']"
4670,MUJ,579,3,"['MUJ\xa0478', 'MUJ\xa0578']"
4671,MUJ,580,3,
4672,MUJ,581,3,"['MUJ\xa0480', 'MUJ\xa0580']"
4673,MUJ,583,3,"['MUJ 482', 'MUJ 582']"
4674,MUJ,584,3,"['MUJ\xa0483', 'MUJ\xa0583']"
4675,MUJ,605,1-16,
4676,MUJ,660,3,
4677,MUJ,661,3,
4680,MUJ,692,1-2,
4681,MUJ,695,1-2,
4682,MUP,114,2,
4683,MUP,115,2,
4684,MUP,163,2,['MUS\xa0138']
4685,MUP,165,2,
4686,MUP,199,1-5,
4687,MUP,265,2,
4688,MUP,270,4,
4689,MUP,365,2,
4690,MUP,465,4,
4691,MUP,610,1-5,
4692,MUP,635,2,
4693,MUP,650,2,
4694,MUP,665,4,
4695,MUP,765,4,
4696,OBA,199,1-5,
4697,OBA,311,4,"['BA\xa0101', 'BA\xa0240', 'EC\xa0201', 'MATH\xa0241', 'STAT\xa0243', 'OBA 311']"
4698,OBA,312,4,"['OBA\xa0311', 'OBA 312']"
4699,OBA,335,4,"['BA\xa0101', 'BA\xa0240', 'EC\xa0201', 'MATH\xa0241', 'STAT\xa0243', 'OBA 335']"
4700,OBA,401,1-21,
4701,OBA,403,1-6,
4702,OBA,405,1-12,
4703,OBA,406,1-12,
4704,OBA,407,1-4,
4705,OBA,409,1-12,
4706,OBA,410,1-4,
4707,OBA,444,4,"['OBA 340', 'OBA 340']"
4708,OBA,455,4,"['OBA\xa0312', 'MATH\xa0345']"
4709,OBA,465,4,"['OBA\xa0312', 'DSCI\xa0102', 'DSCI\xa0345', 'MATH\xa0345']"
4710,OBA,466,4,['OBA\xa0335']
4711,OBA,477,4,['OBA\xa0335']
4712,OBA,503,1-16,
4713,OBA,510,1-4,
4714,OBA,544,4,
4715,OBA,555,4,
4716,OBA,565,4,
4717,OBA,566,4,
4718,OBA,577,4,
4719,OBA,601,1-16,
4720,OBA,603,1-16,
4721,OBA,605,1-16,
4722,OBA,606,1-16,
4723,OBA,607,1-3,
4724,OBA,608,1-16,
4725,OBA,609,1-12,
4726,OBA,610,1-5,
4727,OBA,612,3,
4728,OBA,613,3,
4729,PHIL,101,4,
4730,PHIL,102,4,
4731,PHIL,103,4,
4732,PHIL,104,4,
4733,PHIL,110,4,
4734,PHIL,120,4,
4735,PHIL,123,4,
4736,PHIL,130,4,
4737,PHIL,135,4,
4738,PHIL,170,4,
4739,PHIL,199,1-5,
4740,PHIL,199,4,
4741,PHIL,211,4,
4742,PHIL,216,4,
4743,PHIL,219,4,
4744,PHIL,220,4,
4745,PHIL,223,4,
4746,PHIL,225,4,
4747,PHIL,299,1-5,
4748,PHIL,299,4,
4749,PHIL,307,4,
4750,PHIL,308,4,
4751,PHIL,309,4,
4752,PHIL,310,4,
4753,PHIL,311,4,
4754,PHIL,312,4,
4755,PHIL,315,4,
4756,PHIL,320,4,
4757,PHIL,322,4,
4758,PHIL,323,4,
4759,PHIL,331,4,
4760,PHIL,332,4,
4761,PHIL,335,4,
4762,PHIL,339,4,
4763,PHIL,340,4,
4764,PHIL,341,4,
4765,PHIL,342,4,
4766,PHIL,343,4,
4767,PHIL,344,4,
4768,PHIL,345,4,
4769,PHIL,350,4,
4770,PHIL,399,1-5,
4771,PHIL,401,1-21,
4772,PHIL,403,1-12,
4773,PHIL,405,1-21,
4774,PHIL,407,1-5,
4775,PHIL,410,1-5,
4776,PHIL,415,4,
4777,PHIL,420,4,
4778,PHIL,421,4,['PHIL\xa0310']
4779,PHIL,423,4,
4780,PHIL,425,4,
4781,PHIL,426,4,['PHIL\xa0225']
4782,PHIL,433,4,"['PHIL\xa0310', 'PHIL\xa0311']"
4783,PHIL,443,4,
4784,PHIL,451,4,
4785,PHIL,452,4,
4786,PHIL,453,4,['PHIL\xa0312']
4787,PHIL,463,4,
4788,PHIL,471,4,"['PHIL\xa0401', 'PHIL\xa0403', 'PHIL405', 'PHIL\xa0407', 'PHIL\xa0410', 'PHIL\xa0415', 'PHIL\xa0420', 'PHIL\xa0421', 'PHIL\xa0423', 'PHIL\xa0425', 'PHIL\xa0426', 'PHIL\xa0433', 'PHIL\xa0443', 'PHIL\xa0451', 'PHIL\xa0452', 'PHIL\xa0453', 'PHIL\xa0463']"
4789,PHIL,472,4,
4790,PHIL,473,4,
4791,PHIL,474,4,
4792,PHIL,503,1-16,
4793,PHIL,507,1-5,
4794,PHIL,510,1-5,
4795,PHIL,521,4,
4796,PHIL,526,4,
4797,PHIL,533,4,
4798,PHIL,551,4,
4799,PHIL,553,4,
4800,PHIL,563,4,
4801,PHIL,571,4,
4802,PHIL,572,4,
4803,PHIL,573,4,
4804,PHIL,574,4,
4805,PHIL,601,1-16,
4806,PHIL,603,1-16,
4807,PHIL,605,1-16,
4808,PHIL,607,1-5,
4809,PHIL,610,1-5,
4810,PHIL,614,4,
4811,PHIL,615,4,
4812,PHIL,620,4,
4813,PHIL,623,4,
4814,PHIL,641,4,
4815,PHIL,643,4,
4816,PHIL,645,4,
4817,PHIL,657,4,
4818,PHIL,670,4,
4819,PHYS,101,4,
4820,PHYS,152,4,
4821,PHYS,153,4,
4822,PHYS,155,4,
4823,PHYS,156,4,
4824,PHYS,161,4,
4825,PHYS,162,4,
4826,PHYS,171,4,
4827,PHYS,181,4,
4828,PHYS,196,1-2,
4829,PHYS,198,1-2,
4830,PHYS,199,1-5,
4831,PHYS,201,4,['MATH\xa0112']
4832,PHYS,202,4,['PHYS\xa0201']
4833,PHYS,203,4,['PHYS\xa0201']
4834,PHYS,204,2,
4835,PHYS,205,2,
4836,PHYS,206,2,
4837,PHYS,251,4,"['MATH\xa0112', 'MATH\xa0251']"
4838,PHYS,252,4,"['PHYS\xa0251', 'MATH\xa0252']"
4839,PHYS,253,4,"['PHYS\xa0252', 'MATH\xa0253']"
4841,PHYS,299,1-5,
4842,PHYS,351,4,['MATH\xa0253']
4843,PHYS,352,4,"['PHYS\xa0351', 'MATH\xa0281']"
4844,PHYS,353,4,"['PHYS\xa0352', 'MATH\xa0282']"
4845,PHYS,369,2,"['PEO\xa0251', 'PEO\xa0369']"
4846,PHYS,389,4,['MATH\xa0281']
4847,PHYS,391,4,['PHYS\xa0253']
4848,PHYS,399,1-5,
4849,PHYS,400,1-5,
4850,PHYS,401,1-16,
4851,PHYS,402,1-12,
4852,PHYS,403,1-12,
4853,PHYS,405,1-16,
4854,PHYS,406,1-21,
4855,PHYS,407,1-4,
4856,PHYS,408,1-21,
4857,PHYS,409,1-12,
4858,PHYS,410,1-4,
4859,PHYS,410,4,
4860,PHYS,411,4,['MATH\xa0282']
4861,PHYS,412,4,['MATH\xa0281']
4862,PHYS,413,4,['PHYS\xa0412']
4863,PHYS,414,4,['PHYS\xa0413']
4864,PHYS,415,4,['PHYS\xa0414']
4865,PHYS,417,4,['PHYS\xa0415']
4866,PHYS,421,4,"['MATH\xa0253', 'MATH\xa0256', 'MATH\xa0281', 'MATH\xa0421']"
4867,PHYS,422,4,['PHYS\xa0413']
4868,PHYS,423,4,"['PHYS\xa0253', 'MATH\xa0282', 'ERTH\xa0423']"
4869,PHYS,424,4,['PHYS\xa0353']
4870,PHYS,425,4,['PHYS\xa0424']
4871,PHYS,431,4,"['PHYS\xa0203', 'PHYS\xa0253', 'MATH\xa0256']"
4872,PHYS,432,4,"['PHYS\xa0203', 'MATH\xa0253']"
4873,PHYS,444,4,"['PHYS\xa0353', 'MATH\xa0281']"
4874,PHYS,481,4,
4875,PHYS,483,4,"['PHYS\xa0411', 'PHYS\xa0413']"
4876,PHYS,489,4,['PHYS\xa0414']
4877,PHYS,491,2-4,['PHYS\xa0253']
4878,PHYS,492,2-4,['PHYS\xa0491']
4879,PHYS,493,2-4,['PHYS\xa0492']
4880,PHYS,500,1-5,
4881,PHYS,503,1-16,
4882,PHYS,507,1-4,
4883,PHYS,508,1-21,
4884,PHYS,510,1-4,
4885,PHYS,510,4,
4886,PHYS,521,4,
4887,PHYS,523,4,
4888,PHYS,525,4,
4889,PHYS,544,4,
4890,PHYS,581,4,
4891,PHYS,583,4,
4892,PHYS,589,4,
4893,PHYS,601,1-16,
4894,PHYS,603,1-16,
4895,PHYS,604,1-16,
4896,PHYS,605,1-16,
4897,PHYS,606,1-16,
4898,PHYS,607,1-4,
4899,PHYS,608,1-16,
4900,PHYS,609,1-16,
4901,PHYS,610,1-4,
4902,PHYS,610,4,
4903,PHYS,611,4,
4904,PHYS,612,2,['PHYS\xa0611']
4905,PHYS,613,4,
4906,PHYS,614,4,['PHYS\xa0613']
4907,PHYS,622,4,
4908,PHYS,623,4,['PHYS\xa0622']
4909,PHYS,626,4,
4910,PHYS,627,4,['PHYS\xa0626']
4911,PHYS,631,4,
4912,PHYS,632,4,['PHYS\xa0631']
4913,PHYS,633,4,['PHYS\xa0632']
4914,PHYS,661,4,
4915,PHYS,662,4,['PHYS\xa0661']
4916,PHYS,663,4,['PHYS\xa0662']
4917,PHYS,664,4,
4918,PHYS,665,4,['PHYS\xa0664']
4919,PHYS,666,4,['PHYS\xa0665']
4920,PHYS,671,4,['PHYS\xa0633']
4921,PHYS,672,4,['PHYS\xa0671']
4922,PHYS,674,4,['PHYS 673']
4923,PHYS,675,4,['PHYS\xa0674']
4924,PHYS,677,4,
4925,PHYS,678,4,['PHYS\xa0677']
4926,PHYS,684,4,['PHYS 354']
4927,PHYS,685,4,"['PHYS\xa0684', 'PHYS\xa0631']"
4928,PHYS,686,4,"['PHYS\xa0685', 'PHYS\xa0632']"
4929,PPPM,101,4,
4930,PPPM,199,1-5,
4931,PPPM,201,4,
4932,PPPM,202,4,
4933,PPPM,205,4,
4934,PPPM,250,4,
4935,PPPM,280,4,
4936,PPPM,321,4,
4937,PPPM,325,4,
4938,PPPM,331,4,
4939,PPPM,337,4,
4940,PPPM,340,4,
4941,PPPM,360,4,
4942,PPPM,370,4,
4943,PPPM,399,1-5,
4944,PPPM,401,1-21,
4945,PPPM,403,1-12,
4946,PPPM,404,1-12,['PPPM\xa0412']
4947,PPPM,405,1-12,
4948,PPPM,406,1-12,
4949,PPPM,407,1-5,
4950,PPPM,408,1-21,
4951,PPPM,409,1-12,
4952,PPPM,410,1-5,
4953,PPPM,410,4,
4954,PPPM,412,2,
4955,PPPM,413,4,
4956,PPPM,415,4,['EC\xa0201']
4957,PPPM,418,4,
4959,PPPM,425,4,
4960,PPPM,426,4,
4961,PPPM,430,4,['PPPM\xa0202']
4962,PPPM,434,4,
4963,PPPM,438,4,
4964,PPPM,439,4,
4965,PPPM,440,4,
4966,PPPM,442,4,
4967,PPPM,443,4,
4968,PPPM,444,4,
4969,PPPM,445,4,
4970,PPPM,446,4,
4971,PPPM,448,4,
4972,PPPM,457,4,
4973,PPPM,460,4,
4974,PPPM,465,4,
4975,PPPM,470,4,
4976,PPPM,471,4,
4977,PPPM,472,4,
4978,PPPM,473,4,
4979,PPPM,475,4,
4980,PPPM,480,4,['PPPM\xa0280']
4981,PPPM,481,4,
4982,PPPM,483,2,
4983,PPPM,484,4,
4984,PPPM,486,2,
4985,PPPM,487,4,
4986,PPPM,488,4,
4987,PPPM,494,4,
4988,PPPM,495,4,['PPPM\xa0434']
4989,PPPM,503,1-16,
4990,PPPM,507,1-5,
4991,PPPM,508,1-21,
4992,PPPM,510,1-5,
4993,PPPM,518,4,
4995,PPPM,525,4,
4996,PPPM,526,4,
4997,PPPM,530,4,
4998,PPPM,534,4,
4999,PPPM,538,4,
5000,PPPM,539,4,
5001,PPPM,542,4,
5002,PPPM,543,4,
5003,PPPM,544,4,
5004,PPPM,546,4,
5005,PPPM,548,4,
5006,PPPM,557,4,
5007,PPPM,560,4,
5008,PPPM,565,4,
5009,PPPM,570,4,
5010,PPPM,571,4,
5011,PPPM,572,4,
5012,PPPM,573,4,
5013,PPPM,575,4,
5014,PPPM,581,4,
5015,PPPM,583,2,
5016,PPPM,586,2,
5017,PPPM,587,4,
5018,PPPM,588,4,
5019,PPPM,595,4,['PPPM\xa0434']
5020,PPPM,601,1-16,
5021,PPPM,603,1-16,
5022,PPPM,604,1-10,
5023,PPPM,605,1-16,
5024,PPPM,606,1-16,
5025,PPPM,607,1-5,
5026,PPPM,608,1-16,
5027,PPPM,609,1-16,
5028,PPPM,610,1-5,
5029,PPPM,611,4,
5030,PPPM,612,4,
5031,PPPM,613,5,
5032,PPPM,616,4,
5033,PPPM,617,4,
5034,PPPM,618,4,
5035,PPPM,620,2,
5037,PPPM,625,5,
5038,PPPM,626,5,['PPPM\xa0625']
5039,PPPM,628,4,
5040,PPPM,629,4,
5041,PPPM,630,4,
5042,PPPM,633,4,
5043,PPPM,636,4,['PPPM\xa0628']
5045,PPPM,638,5,['PPPM\xa0618']
5046,PPPM,639,5,['PPPM\xa0638']
5047,PPPM,640,4,
5048,PPPM,656,5,
5049,PPPM,657,4,['PPPM\xa0656']
5051,PPPM,680,4,
5052,PPPM,684,4,
5053,PPPM,685,4,
5056,PPPM,688,4,
5057,PS,102,4,
5058,PS,106,4,
5059,PS,111,4,
5060,PS,199,1-5,
5061,PS,201,4,
5062,PS,205,4,
5063,PS,206,4,
5064,PS,210,4,
5065,PS,275,4,
5066,PS,297,4,
5067,PS,302,4,
5068,PS,304,4,
5069,PS,308,4,
5070,PS,309,4,
5071,PS,310,4,
5072,PS,311,4,
5073,PS,312,4,
5074,PS,316,4,
5075,PS,319,4,
5076,PS,320,4,
5077,PS,324,4,
5078,PS,326,4,
5079,PS,330,4,
5080,PS,337,4,
5081,PS,340,4,
5082,PS,342,4,
5083,PS,345,4,
5084,PS,346,4,
5085,PS,348,4,
5086,PS,349,4,
5087,PS,350,4,
5088,PS,351,4,
5089,PS,352,4,
5090,PS,355,4,
5091,PS,367,4,
5092,PS,368,4,
5093,PS,371,4,
5094,PS,372,4,
5095,PS,375,4,
5096,PS,378,4,
5097,PS,380,4,
5098,PS,384,4,
5099,PS,386,4,
5100,PS,387,4,
5101,PS,390,4,
5102,PS,391,4,
5103,PS,399,1-5,
5104,PS,400,1-5,
5105,PS,401,1-15,
5106,PS,403,1-12,
5107,PS,404,1-2,
5108,PS,405,1-15,
5109,PS,406,1-5,
5110,PS,407,1-4,
5111,PS,408,1-21,
5112,PS,409,1-12,
5113,PS,410,1-4,
5115,PS,433,4,
5116,PS,440,4,
5117,PS,445,4,
5118,PS,446,4,['PS\xa0445']
5119,PS,449,4,
5120,PS,455,4,
5121,PS,458,4,
5122,PS,465,4,
5123,PS,466,4,
5124,PS,467,4,
5125,PS,470,4,
5126,PS,472,4,
5127,PS,475,4,
5128,PS,477,4,
5129,PS,478,4,
5130,PS,479,4,
5131,PS,480,4,
5132,PS,484,4,
5133,PS,485,4,
5134,PS,491,4,
5135,PS,495,4,
5136,PS,503,1-16,
5137,PS,507,1-4,
5138,PS,508,1-21,
5139,PS,510,1-4,
5140,PS,533,4,
5141,PS,540,4,
5142,PS,545,4,
5143,PS,546,4,
5144,PS,549,4,
5145,PS,555,4,
5146,PS,558,4,
5147,PS,566,4,
5148,PS,567,4,
5149,PS,570,4,
5150,PS,575,4,
5151,PS,577,4,
5152,PS,578,4,
5153,PS,579,4,
5154,PS,580,4,
5155,PS,585,4,
5156,PS,595,4,
5157,PS,601,1-16,
5158,PS,603,1-16,
5159,PS,605,1-16,
5160,PS,606,1-16,
5161,PS,607,1-5,
5162,PS,608,1-16,
5163,PS,609,1-16,
5164,PS,610,1-5,
5165,PS,612,5,
5166,PS,613,5,
5167,PS,614,5,
5170,PS,618,5,
5171,PS,619,5,
5172,PS,620,5,
5173,PS,622,5,
5174,PS,624,5,
5175,PS,625,5,
5176,PS,626,5,
5177,PS,628,5,
5178,PS,629,5,
5179,PS,630,5,
5180,PORT,101,5,
5181,PORT,102,5,['PORT\xa0101']
5182,PORT,103,5,['PORT\xa0102']
5183,PORT,199,1-5,
5184,PORT,201,4,['PORT\xa0103']
5185,PORT,202,4,['PORT\xa0201']
5186,PORT,203,4,['PORT\xa0202']
5187,PORT,301,4,"['PORT\xa0203', 'PORT\xa0203']"
5188,PORT,305,4,['PORT\xa0203']
5189,PORT,399,1-5,['PORT\xa0203']
5190,PORT,405,1-6,
5191,PREV,601,1-16,
5192,PREV,603,1-16,
5193,PREV,604,1-16,
5194,PREV,605,1-5,
5195,PREV,606,1-16,
5196,PREV,607,1-5,
5197,PREV,608,1-16,
5198,PREV,609,1-12,
5199,PREV,610,1-5,
5200,PREV,611,3,
5201,PREV,612,2,
5202,PREV,613,2,
5203,PREV,631,3,
5204,PREV,633,3,
5205,PREV,634,3,
5206,PREV,635,3,
5207,PREV,640,3,['EDUC 642']
5208,PD,101,4,
5209,PD,198,1-12,
5210,PD,199,1-5,
5211,PD,223,4,
5212,PD,240,4,
